team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYI,2023,NYI,2023020359,NYI,FLA,AWAY,20231202,Team Level,5on5,0.4131,0.374,0.3605,3065.0,22.478,2.281,1.591,6.435,0.813,11.555,8.326,2.237,2.471,2.423,23.0,8.0,15.0,46.0,3.0,5.0,2.0,3.0,0.0,7.0,13.0,20.0,28.0,2.0,4.0,22.0,26.0,7.0,3.0,22.0,5.0,4.0,0.533,0.71,1.038,1.0,1.0,1.0,49.38,31.0,33.526,2.0,0.337,1.082,1.082,1.535,1.653,1.644,39.195,3.24,2.662,10.659,1.365,22.093,14.981,3.118,3.017,2.904,38.0,17.0,22.0,77.0,3.0,6.0,1.0,8.0,0.0,26.0,12.0,35.0,52.0,2.0,4.0,34.0,22.0,3.0,5.0,44.0,8.0,3.0,1.341,1.042,0.857,1.0,1.0,1.0,71.335,55.0,50.92,3.0,0.549,1.168,1.168,2.621,2.424,2.372
NYI,2023,NYI,2023020359,NYI,FLA,AWAY,20231202,Team Level,4on5,0.0168,0.1,0.1111,240.0,0.714,0.019,0.024,0.099,0.02,0.256,0.582,0.019,0.019,0.019,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.005,0.0,0.0,0.024,0.024,0.024,6.163,1.111,0.567,1.519,0.218,3.186,1.4,1.015,1.111,1.015,6.0,2.0,1.0,9.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,6.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,0.167,0.198,0.746,0.0,0.0,0.0,9.0,8.0,8.0,0.0,0.141,0.493,0.493,0.759,0.759,0.738
NYI,2023,NYI,2023020359,NYI,FLA,AWAY,20231202,Team Level,5on4,1.0,1.0,1.0,127.0,2.143,0.691,0.132,0.408,0.05,1.051,0.668,0.691,0.691,0.691,3.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.008,0.0,0.683,0.0,0.0,1.0,6.0,3.0,3.0,0.0,0.041,0.0,0.0,0.732,0.732,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYI,2023,NYI,2023020383,NYI,SJS,HOME,20231205,Team Level,other,0.3186,0.4,0.4,154.0,4.492,0.519,0.315,0.788,0.153,2.337,1.889,0.503,0.519,0.503,4.0,2.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.138,0.38,0.0,0.0,0.0,0.0,8.0,6.0,6.0,1.0,0.088,0.0,0.0,0.607,0.607,0.589,6.926,1.11,0.537,1.139,0.182,3.688,2.344,1.046,1.11,1.046,6.0,3.0,3.0,12.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,2.0,0.182,0.233,0.695,1.0,0.0,2.0,12.0,9.0,9.0,0.0,0.173,0.0,0.0,1.283,1.283,1.213
NYI,2023,NYI,2023020383,NYI,SJS,HOME,20231205,Team Level,all,0.5338,0.5163,0.5413,3895.0,41.979,3.951,2.838,10.055,1.629,23.313,17.214,3.787,3.9,3.737,39.0,20.0,20.0,79.0,4.0,2.0,0.0,4.0,0.0,25.0,24.0,35.0,55.0,2.0,4.0,36.0,21.0,7.0,11.0,44.0,10.0,5.0,1.378,1.174,1.399,2.0,2.0,0.0,80.028,59.0,59.707,5.0,0.618,0.423,0.423,4.146,4.088,4.032,35.302,3.451,2.365,8.049,1.35,19.678,15.107,3.296,3.452,3.299,37.0,13.0,24.0,74.0,5.0,3.0,1.0,5.0,0.0,21.0,16.0,32.0,45.0,3.0,6.0,35.0,17.0,3.0,5.0,40.0,5.0,5.0,0.896,0.706,1.849,2.0,0.0,3.0,72.948,50.0,49.501,0.0,0.578,0.802,0.802,3.227,3.233,3.145
NYI,2023,NYI,2023020383,NYI,SJS,HOME,20231205,Team Level,5on5,0.6481,0.569,0.6154,3309.0,33.7,3.12,2.322,8.498,1.365,19.311,13.383,2.971,3.069,2.921,31.0,17.0,18.0,66.0,1.0,2.0,0.0,2.0,0.0,25.0,18.0,30.0,47.0,2.0,4.0,32.0,20.0,5.0,7.0,37.0,6.0,5.0,1.009,0.712,1.399,0.0,1.0,0.0,67.028,48.0,48.707,4.0,0.481,0.423,0.423,3.178,3.12,3.081,21.414,1.694,1.327,5.654,0.91,11.29,9.125,1.609,1.696,1.612,23.0,7.0,20.0,50.0,2.0,3.0,1.0,5.0,0.0,13.0,7.0,21.0,28.0,2.0,4.0,24.0,16.0,2.0,5.0,25.0,3.0,2.0,0.609,0.473,0.612,1.0,0.0,1.0,48.948,30.0,29.501,0.0,0.274,0.802,0.802,1.166,1.172,1.161
NYI,2023,NYI,2023020383,NYI,SJS,HOME,20231205,Team Level,4on5,0.1762,0.1667,0.1818,240.0,1.503,0.129,0.068,0.219,0.041,0.437,1.106,0.129,0.129,0.129,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.129,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.015,0.0,0.0,0.144,0.144,0.144,5.487,0.603,0.446,1.071,0.224,4.224,2.432,0.597,0.603,0.597,6.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,0.062,0.0,0.541,0.0,0.0,0.0,10.0,9.0,9.0,0.0,0.119,0.0,0.0,0.723,0.723,0.715
NYI,2023,NYI,2023020383,NYI,SJS,HOME,20231205,Team Level,5on4,0.807,0.6,0.6,192.0,2.285,0.184,0.133,0.55,0.07,1.228,0.835,0.184,0.184,0.184,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.102,0.082,0.0,1.0,1.0,0.0,3.0,3.0,3.0,0.0,0.034,0.0,0.0,0.218,0.218,0.218,1.474,0.044,0.055,0.184,0.034,0.475,1.207,0.044,0.044,0.044,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.012,0.0,0.0,0.056,0.056,0.056
NYI,2023,NYI,2023020397,NYI,CBJ,HOME,20231207,Team Level,other,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYI,2023,NYI,2023020397,NYI,CBJ,HOME,20231207,Team Level,all,0.5461,0.4419,0.4615,3600.0,30.494,2.778,2.125,7.66,1.021,16.149,12.268,2.663,2.762,2.648,36.0,6.0,15.0,57.0,7.0,2.0,0.0,3.0,0.0,18.0,12.0,29.0,35.0,1.0,2.0,29.0,21.0,4.0,12.0,29.0,10.0,3.0,0.789,1.287,0.701,2.0,5.0,0.0,58.258,42.0,42.928,7.0,0.456,0.48,0.48,2.754,2.737,2.674,34.449,2.309,2.234,8.602,1.192,20.005,14.658,2.291,2.374,2.354,35.0,14.0,23.0,72.0,3.0,3.0,1.0,2.0,0.0,19.0,22.0,32.0,46.0,2.0,4.0,34.0,21.0,4.0,11.0,41.0,7.0,1.0,0.949,1.066,0.295,1.0,2.0,0.0,71.951,49.0,49.257,5.0,0.464,0.512,0.512,2.262,2.315,2.298
NYI,2023,NYI,2023020397,NYI,CBJ,HOME,20231207,Team Level,5on5,0.525,0.4417,0.4578,3315.0,27.465,2.518,1.842,7.091,0.935,14.542,11.072,2.427,2.502,2.411,33.0,5.0,15.0,53.0,6.0,2.0,0.0,2.0,0.0,18.0,10.0,27.0,32.0,1.0,2.0,28.0,21.0,4.0,12.0,26.0,9.0,3.0,0.66,1.157,0.701,2.0,4.0,0.0,54.258,38.0,38.928,7.0,0.389,0.48,0.48,2.427,2.41,2.376,31.697,2.278,2.027,8.002,1.112,17.844,13.738,2.26,2.343,2.323,31.0,14.0,22.0,67.0,3.0,3.0,1.0,1.0,0.0,17.0,21.0,28.0,42.0,2.0,4.0,31.0,21.0,4.0,11.0,37.0,7.0,1.0,0.918,1.066,0.295,1.0,2.0,0.0,66.951,45.0,45.257,5.0,0.419,0.512,0.512,2.185,2.239,2.222
NYI,2023,NYI,2023020397,NYI,CBJ,HOME,20231207,Team Level,4on5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.752,0.031,0.207,0.6,0.081,2.161,0.92,0.031,0.031,0.031,4.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.031,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.045,0.0,0.0,0.076,0.076,0.076
NYI,2023,NYI,2023020397,NYI,CBJ,HOME,20231207,Team Level,5on4,1.0,1.0,1.0,136.0,3.029,0.26,0.283,0.569,0.086,1.607,1.195,0.236,0.26,0.236,3.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.13,0.13,0.0,0.0,1.0,0.0,4.0,4.0,4.0,0.0,0.067,0.0,0.0,0.327,0.327,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYI,2023,NYI,2023020415,NYI,LAK,HOME,20231209,Team Level,other,0.8432,0.4286,0.6,114.0,2.499,0.242,0.111,0.562,0.09,0.876,1.12,0.242,0.242,0.242,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.028,0.0,0.214,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.028,0.0,0.0,0.27,0.27,0.27,1.436,0.045,0.059,0.371,0.04,0.7,0.785,0.045,0.045,0.045,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.014,0.0,0.0,0.059,0.059,0.059
NYI,2023,NYI,2023020415,NYI,LAK,HOME,20231209,Team Level,all,0.5811,0.4516,0.4945,3613.0,34.048,3.644,2.196,7.801,1.16,16.8,13.399,3.516,3.5,3.375,30.0,15.0,11.0,56.0,3.0,4.0,2.0,0.0,0.0,18.0,20.0,27.0,42.0,5.0,13.0,28.0,28.0,2.0,14.0,30.0,8.0,7.0,0.876,0.975,1.793,0.0,0.0,3.0,53.442,45.0,43.132,6.0,0.488,1.072,1.072,3.059,2.955,2.859,34.402,2.627,2.405,8.874,1.191,17.772,13.131,2.581,2.814,2.764,35.0,11.0,22.0,68.0,2.0,5.0,0.0,8.0,0.0,19.0,12.0,33.0,44.0,5.0,13.0,30.0,22.0,9.0,10.0,35.0,9.0,2.0,0.687,1.136,0.803,1.0,0.0,1.0,73.165,46.0,49.509,3.0,0.552,0.631,0.631,2.549,2.704,2.67
NYI,2023,NYI,2023020415,NYI,LAK,HOME,20231209,Team Level,5on5,0.5617,0.4667,0.5079,2739.0,24.125,2.449,1.482,6.055,0.864,11.729,9.421,2.385,2.305,2.244,22.0,10.0,10.0,42.0,2.0,4.0,2.0,0.0,0.0,12.0,14.0,20.0,30.0,4.0,11.0,19.0,28.0,2.0,10.0,22.0,6.0,4.0,0.567,0.752,1.13,0.0,0.0,2.0,39.442,32.0,30.132,5.0,0.308,1.072,1.072,1.685,1.58,1.555,23.156,1.911,1.474,6.23,0.784,11.692,8.909,1.878,2.099,2.062,24.0,7.0,17.0,48.0,1.0,2.0,0.0,5.0,0.0,14.0,9.0,23.0,30.0,4.0,11.0,24.0,21.0,5.0,9.0,21.0,9.0,1.0,0.431,1.136,0.344,1.0,0.0,0.0,53.165,31.0,34.509,2.0,0.309,0.537,0.537,1.684,1.839,1.821
NYI,2023,NYI,2023020415,NYI,LAK,HOME,20231209,Team Level,4on5,0.1159,0.125,0.1538,394.0,1.493,0.083,0.063,0.181,0.039,0.493,1.141,0.081,0.083,0.081,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.014,0.0,0.0,0.097,0.097,0.094,8.146,0.633,0.806,1.874,0.317,4.89,2.48,0.62,0.633,0.62,7.0,4.0,3.0,14.0,1.0,3.0,0.0,2.0,0.0,4.0,1.0,6.0,10.0,1.0,2.0,3.0,0.0,1.0,0.0,10.0,0.0,1.0,0.173,0.0,0.46,0.0,0.0,1.0,14.0,11.0,11.0,0.0,0.214,0.094,0.094,0.753,0.753,0.738
NYI,2023,NYI,2023020415,NYI,LAK,HOME,20231209,Team Level,5on4,0.9581,0.8182,0.8,366.0,5.93,0.87,0.541,1.003,0.168,3.702,1.717,0.808,0.87,0.808,5.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,8.0,1.0,2.0,4.0,0.0,0.0,3.0,4.0,2.0,2.0,0.199,0.222,0.448,0.0,0.0,0.0,9.0,8.0,8.0,0.0,0.138,0.0,0.0,1.008,1.008,0.94,1.664,0.038,0.066,0.399,0.051,0.49,0.956,0.038,0.038,0.038,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.015,0.0,0.0,0.053,0.053,0.053
NYI,2023,NYI,2023020429,NYI,TOR,HOME,20231211,Team Level,other,0.0135,0.0556,0.0667,115.0,0.768,0.045,0.039,0.137,0.027,0.351,0.401,0.045,0.045,0.045,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.045,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.055,0.055,0.055,11.102,3.299,0.915,2.045,0.394,4.936,2.411,1.558,3.299,1.558,12.0,2.0,3.0,17.0,1.0,7.0,1.0,1.0,0.0,2.0,3.0,11.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,6.0,0.152,0.593,2.555,0.0,0.0,1.0,17.0,14.0,14.0,0.0,0.318,2.567,2.567,1.051,1.051,0.703
NYI,2023,NYI,2023020429,NYI,TOR,HOME,20231211,Team Level,all,0.3439,0.4737,0.4804,3646.0,35.48,3.217,2.426,8.731,1.224,19.744,13.657,3.16,3.134,3.078,29.0,20.0,14.0,63.0,4.0,5.0,0.0,2.0,0.0,19.0,19.0,25.0,45.0,1.0,2.0,26.0,22.0,5.0,11.0,38.0,6.0,5.0,1.002,1.012,1.203,3.0,1.0,0.0,62.77,49.0,48.893,6.0,0.507,0.947,0.947,2.778,2.707,2.666,39.884,6.138,2.625,9.48,1.338,20.068,13.352,4.333,6.163,4.359,40.0,13.0,17.0,70.0,3.0,8.0,2.0,10.0,0.0,18.0,14.0,37.0,50.0,1.0,2.0,30.0,21.0,7.0,12.0,35.0,9.0,9.0,1.125,1.151,3.862,0.0,0.0,3.0,69.25,53.0,52.421,5.0,0.675,2.812,2.812,4.001,4.03,3.638
NYI,2023,NYI,2023020429,NYI,TOR,HOME,20231211,Team Level,5on5,0.6029,0.5405,0.5529,3348.0,34.039,3.023,2.326,8.472,1.161,18.974,13.044,2.966,2.94,2.884,28.0,19.0,13.0,60.0,3.0,5.0,0.0,2.0,0.0,18.0,19.0,25.0,44.0,1.0,2.0,25.0,20.0,5.0,11.0,37.0,5.0,5.0,0.957,0.862,1.203,2.0,1.0,0.0,59.77,47.0,46.893,6.0,0.481,0.947,0.947,2.558,2.487,2.447,27.861,1.991,1.696,7.404,0.937,15.06,10.912,1.928,2.017,1.954,27.0,11.0,13.0,51.0,1.0,1.0,1.0,9.0,0.0,16.0,11.0,26.0,37.0,1.0,2.0,25.0,20.0,7.0,12.0,31.0,5.0,2.0,0.973,0.558,0.46,0.0,0.0,1.0,50.25,38.0,37.421,5.0,0.349,0.245,0.245,2.096,2.126,2.081
NYI,2023,NYI,2023020429,NYI,TOR,HOME,20231211,Team Level,4on5,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922,0.847,0.013,0.031,0.008,0.072,0.029,0.847,0.847,0.847,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.847,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.007,0.0,0.0,0.854,0.854,0.854
NYI,2023,NYI,2023020429,NYI,TOR,HOME,20231211,Team Level,5on4,1.0,1.0,1.0,120.0,0.673,0.149,0.061,0.122,0.036,0.419,0.211,0.149,0.149,0.149,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.149,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.016,0.0,0.0,0.165,0.165,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYI,2023,NYI,2023020444,NYI,ANA,HOME,20231213,Team Level,other,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.896,0.045,0.334,1.08,0.202,3.252,1.087,0.045,0.045,0.045,4.0,2.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,0.0,0.092,0.0,0.0,0.137,0.137,0.136
NYI,2023,NYI,2023020444,NYI,ANA,HOME,20231213,Team Level,all,0.4856,0.5726,0.573,3600.0,36.392,2.672,2.202,9.57,1.252,20.444,14.859,2.647,2.623,2.599,35.0,16.0,16.0,67.0,4.0,2.0,0.0,6.0,0.0,13.0,26.0,31.0,47.0,2.0,4.0,35.0,12.0,5.0,14.0,41.0,9.0,1.0,1.278,1.126,0.268,2.0,2.0,0.0,66.07,51.0,50.61,6.0,0.476,0.176,0.176,2.972,2.92,2.895,28.758,2.831,1.557,7.095,0.96,14.131,11.427,2.811,2.909,2.888,24.0,14.0,12.0,50.0,3.0,4.0,0.0,6.0,0.0,16.0,9.0,21.0,35.0,4.0,8.0,33.0,19.0,6.0,5.0,28.0,3.0,7.0,0.483,0.28,2.068,1.0,0.0,2.0,50.592,38.0,38.332,1.0,0.363,1.251,1.251,1.943,2.0,1.998
NYI,2023,NYI,2023020444,NYI,ANA,HOME,20231213,Team Level,5on5,0.4208,0.5851,0.6,3080.0,30.395,1.732,1.681,8.48,1.036,16.795,12.275,1.715,1.683,1.667,28.0,14.0,13.0,55.0,2.0,2.0,0.0,6.0,0.0,11.0,21.0,26.0,40.0,2.0,4.0,29.0,12.0,4.0,12.0,36.0,6.0,0.0,0.954,0.778,0.0,1.0,1.0,0.0,54.07,42.0,41.61,5.0,0.347,0.176,0.176,1.903,1.851,1.835,21.926,2.384,1.109,5.574,0.681,9.845,8.407,2.365,2.462,2.442,18.0,10.0,11.0,39.0,2.0,4.0,0.0,4.0,0.0,10.0,8.0,16.0,26.0,4.0,8.0,27.0,15.0,6.0,5.0,19.0,3.0,6.0,0.373,0.28,1.732,1.0,0.0,1.0,39.592,28.0,28.332,1.0,0.234,1.251,1.251,1.367,1.424,1.423
NYI,2023,NYI,2023020444,NYI,ANA,HOME,20231213,Team Level,4on5,0.1362,0.5,0.5,65.0,0.747,0.053,0.036,0.079,0.02,0.249,0.563,0.053,0.053,0.053,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.053,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.008,0.0,0.0,0.061,0.061,0.061,0.82,0.336,0.045,0.111,0.02,0.295,0.193,0.336,0.336,0.336,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.336,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.023,0.0,0.0,0.359,0.359,0.359
NYI,2023,NYI,2023020444,NYI,ANA,HOME,20231213,Team Level,5on4,0.9317,0.7857,0.7273,381.0,5.25,0.887,0.485,1.011,0.196,3.401,2.021,0.879,0.887,0.879,6.0,2.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,7.0,0.0,0.0,4.0,0.0,1.0,2.0,4.0,3.0,1.0,0.27,0.349,0.268,0.0,1.0,0.0,11.0,8.0,8.0,1.0,0.121,0.0,0.0,1.007,1.007,0.999,2.116,0.065,0.069,0.329,0.057,0.74,1.739,0.065,0.065,0.065,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.065,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.015,0.0,0.0,0.08,0.08,0.08
